uid_number,from,to,type,knowledgeLevel,ecosystemContext,reportedIn,taxonAttribute,conditions,Notes
1532,,117,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1533,,329,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1534,,330,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1535,,118,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1536,,332,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1537,,333,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1538,,334,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1539,,335,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1540,,336,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1541,,337,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1542,,338,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1543,,126,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1544,,340,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1545,,127,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1546,,342,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1547,,343,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1548,,128,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1549,,345,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1550,,346,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1551,,347,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1552,,134,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1553,,135,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1554,,139,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1555,,351,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1556,,352,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1557,,193,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1558,,197,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1559,,355,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1560,,198,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1561,,357,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1562,,358,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1563,,359,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1564,,360,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1565,,361,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1566,,362,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1567,,363,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1568,,219,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1569,,365,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1570,,366,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1571,,367,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1572,,368,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1573,,369,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1574,,110,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1575,,111,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1576,,108,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1577,,106,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1578,,107,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1579,,145,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1580,,376,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1581,,377,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1582,,378,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1583,,159,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1584,,161,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1585,,381,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1586,,382,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1587,,383,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1588,,167,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1589,,385,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1590,,386,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1591,,170,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1592,,173,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1593,,389,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1594,,178,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1595,,391,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1596,,392,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1597,,393,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1598,,183,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1599,,395,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1600,,396,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1601,,397,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1602,,158,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1603,,399,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1604,,400,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1605,,401,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1606,,213,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1607,,403,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1608,,125,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1609,,405,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1610,,406,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1611,,407,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1612,,408,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1613,,409,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1614,,410,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1615,,411,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1616,,147,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1617,,413,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1618,,414,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1619,,415,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1620,,187,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1621,,417,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1622,,418,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1623,,419,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1624,,188,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1625,,189,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1626,,422,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1627,,423,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1628,,424,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1629,,425,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1630,,204,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1631,,427,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1632,,428,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1633,,208,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1634,,430,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1635,,431,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,Abudance ,3-4  years after restoration,
1636,102,222,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/icad.12261,,3-4  years after restoration,
1637,432,433,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/avsc.12316,,,Article 432
1638,432,434,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1639,432,435,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1640,435,436,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1641,435,439,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1642,433,439,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1643,434,439,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1644,433,438,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1645,435,441,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1646,435,442,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1647,435,438,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/avsc.12316,,,
1648,450,102,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/1365-2664.12886,,,
1649,102,457,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1650,102,458,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1651,102,459,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1652,102,460,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1653,102,461,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1654,102,462,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1655,102,463,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1656,102,464,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1657,102,465,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1658,102,466,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1659,102,467,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1660,102,468,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1661,102,469,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1662,102,470,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1663,102,471,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1664,102,472,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,,
1665,454,444,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,August and September ,
1666,454,476,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,August and September ,
1667,454,477,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,August and September ,
